vocab_size not found in data/openwebtext/meta.pkl, using GPT-2 default of 50257
Initializing a new model from scratch
number of parameters: 50.96M
step 0: learning rate 0.00060000, train loss 10.9687, val loss 10.9745
step 149750: learning rate 0.00052117, train loss 10.9768, val loss 10.9763
step 150000: learning rate 0.00052092, train loss 10.9739, val loss 10.9742
step 150250: learning rate 0.00052067, train loss 10.9887, val loss 10.9767
step 150500: learning rate 0.00052042, train loss 10.9753, val loss 10.9741
step 150750: learning rate 0.00052017, train loss 10.9751, val loss 10.9659
step 151000: learning rate 0.00051992, train loss 10.9744, val loss 10.9744
step 151250: learning rate 0.00051967, train loss 10.9709, val loss 10.9799
step 151500: learning rate 0.00051941, train loss 10.9793, val loss 10.9702
step 151750: learning rate 0.00051916, train loss 10.9784, val loss 10.9814
step 152000: learning rate 0.00051891, train loss 10.9778, val loss 10.9887
step 152250: learning rate 0.00051866, train loss 10.9764, val loss 10.9824
step 152500: learning rate 0.00051840, train loss 10.9767, val loss 10.9809
step 152750: learning rate 0.00051815, train loss 10.9774, val loss 10.9783
step 153000: learning rate 0.00051790, train loss 10.9783, val loss 10.9756
step 153250: learning rate 0.00051764, train loss 10.9797, val loss 10.9738
step 153500: learning rate 0.00051739, train loss 10.9855, val loss 10.9837
step 153750: learning rate 0.00051713, train loss 10.9821, val loss 10.9715
step 154000: learning rate 0.00051688, train loss 10.9816, val loss 10.9708
step 154250: learning rate 0.00051662, train loss 10.9774, val loss 10.9815
step 154500: learning rate 0.00051637, train loss 10.9743, val loss 10.9839
step 154750: learning rate 0.00051611, train loss 10.9732, val loss 10.9737
step 155000: learning rate 0.00051586, train loss 10.9756, val loss 10.9816
step 155250: learning rate 0.00051560, train loss 10.9817, val loss 10.9775
step 155500: learning rate 0.00051534, train loss 10.9791, val loss 10.9770
step 155750: learning rate 0.00051509, train loss 10.9689, val loss 10.9742
step 156000: learning rate 0.00051483, train loss 10.9731, val loss 10.9790
step 156250: learning rate 0.00051457, train loss 10.9847, val loss 10.9763
step 156500: learning rate 0.00051431, train loss 10.9785, val loss 10.9826
step 156750: learning rate 0.00051405, train loss 10.9801, val loss 10.9738
step 157000: learning rate 0.00051379, train loss 10.9739, val loss 10.9703
step 157250: learning rate 0.00051354, train loss 10.9708, val loss 10.9723
step 157500: learning rate 0.00051328, train loss 10.9759, val loss 10.9710
step 157750: learning rate 0.00051302, train loss 10.9813, val loss 10.9806
step 158000: learning rate 0.00051276, train loss 10.9828, val loss 10.9739
step 158250: learning rate 0.00051250, train loss 10.9742, val loss 10.9778
step 158500: learning rate 0.00051224, train loss 10.9761, val loss 10.9787
step 158750: learning rate 0.00051197, train loss 10.9759, val loss 10.9817
step 159000: learning rate 0.00051171, train loss 10.9801, val loss 10.9758
step 159250: learning rate 0.00051145, train loss 10.9813, val loss 10.9820
step 159500: learning rate 0.00051119, train loss 10.9796, val loss 10.9709
step 159750: learning rate 0.00051093, train loss 10.9824, val loss 10.9817
step 160000: learning rate 0.00051067, train loss 10.9770, val loss 10.9844
step 160250: learning rate 0.00051040, train loss 10.9757, val loss 10.9764
step 160500: learning rate 0.00051014, train loss 10.9840, val loss 10.9681
step 160750: learning rate 0.00050988, train loss 10.9705, val loss 10.9748
step 161000: learning rate 0.00050961, train loss 10.9793, val loss 10.9776
step 161250: learning rate 0.00050935, train loss 10.9752, val loss 10.9867
step 161500: learning rate 0.00050908, train loss 10.9815, val loss 10.9773
step 161750: learning rate 0.00050882, train loss 10.9746, val loss 10.9806
step 162000: learning rate 0.00050855, train loss 10.9781, val loss 10.9697
step 162250: learning rate 0.00050829, train loss 10.9780, val loss 10.9778
step 162500: learning rate 0.00050802, train loss 10.9844, val loss 10.9801
step 162750: learning rate 0.00050776, train loss 10.9738, val loss 10.9761
step 163000: learning rate 0.00050749, train loss 10.9765, val loss 10.9730
step 163250: learning rate 0.00050722, train loss 10.9769, val loss 10.9704
step 163500: learning rate 0.00050696, train loss 10.9812, val loss 10.9689
step 163750: learning rate 0.00050669, train loss 10.9786, val loss 10.9717
step 164000: learning rate 0.00050642, train loss 10.9746, val loss 10.9761
step 164250: learning rate 0.00050616, train loss 10.9811, val loss 10.9813
step 164500: learning rate 0.00050589, train loss 10.9773, val loss 10.9747
step 164750: learning rate 0.00050562, train loss 10.9744, val loss 10.9770
step 165000: learning rate 0.00050535, train loss 10.9783, val loss 10.9736
step 165250: learning rate 0.00050508, train loss 10.9706, val loss 10.9739
step 165500: learning rate 0.00050481, train loss 10.9761, val loss 10.9685
step 165750: learning rate 0.00050454, train loss 10.9736, val loss 10.9709
step 166000: learning rate 0.00050427, train loss 10.9793, val loss 10.9761
step 166250: learning rate 0.00050400, train loss 10.9755, val loss 10.9702
step 166500: learning rate 0.00050373, train loss 10.9717, val loss 10.9738
step 166750: learning rate 0.00050346, train loss 10.9772, val loss 10.9748
step 167000: learning rate 0.00050319, train loss 10.9708, val loss 10.9744
step 167250: learning rate 0.00050292, train loss 10.9838, val loss 10.9742
step 167500: learning rate 0.00050265, train loss 10.9742, val loss 10.9821
step 167750: learning rate 0.00050238, train loss 10.9713, val loss 10.9787
step 168000: learning rate 0.00050210, train loss 10.9764, val loss 10.9778
step 168250: learning rate 0.00050183, train loss 10.9797, val loss 10.9715
step 168500: learning rate 0.00050156, train loss 10.9821, val loss 10.9785
step 168750: learning rate 0.00050129, train loss 10.9737, val loss 10.9733
step 169000: learning rate 0.00050101, train loss 10.9699, val loss 10.9815
step 169250: learning rate 0.00050074, train loss 10.9753, val loss 10.9780
step 169500: learning rate 0.00050047, train loss 10.9743, val loss 10.9768
step 169750: learning rate 0.00050019, train loss 10.9743, val loss 10.9731
step 170000: learning rate 0.00049992, train loss 10.9753, val loss 10.9748
step 170250: learning rate 0.00049964, train loss 10.9774, val loss 10.9766
step 170500: learning rate 0.00049937, train loss 10.9706, val loss 10.9767
step 170750: learning rate 0.00049909, train loss 10.9762, val loss 10.9655
step 171000: learning rate 0.00049882, train loss 10.9787, val loss 10.9753
step 171250: learning rate 0.00049854, train loss 10.9720, val loss 10.9701
step 171500: learning rate 0.00049826, train loss 10.9742, val loss 10.9766
step 171750: learning rate 0.00049799, train loss 10.9775, val loss 10.9776
step 172000: learning rate 0.00049771, train loss 10.9808, val loss 10.9714
step 172250: learning rate 0.00049743, train loss 10.9790, val loss 10.9790
step 172500: learning rate 0.00049716, train loss 10.9762, val loss 10.9817
step 172750: learning rate 0.00049688, train loss 10.9814, val loss 10.9796
step 173000: learning rate 0.00049660, train loss 10.9843, val loss 10.9815
step 173250: learning rate 0.00049632, train loss 10.9777, val loss 10.9792
step 173500: learning rate 0.00049604, train loss 10.9789, val loss 10.9725
step 173750: learning rate 0.00049576, train loss 10.9755, val loss 10.9816
step 174000: learning rate 0.00049548, train loss 10.9703, val loss 10.9801
step 174250: learning rate 0.00049521, train loss 10.9854, val loss 10.9845
step 174500: learning rate 0.00049493, train loss 10.9739, val loss 10.9830
step 174750: learning rate 0.00049465, train loss 10.9785, val loss 10.9804
step 175000: learning rate 0.00049437, train loss 10.9760, val loss 10.9764
step 175250: learning rate 0.00049409, train loss 10.9788, val loss 10.9738
step 175500: learning rate 0.00049380, train loss 10.9872, val loss 10.9698
step 175750: learning rate 0.00049352, train loss 10.9784, val loss 10.9808
step 176000: learning rate 0.00049324, train loss 10.9738, val loss 10.9708
step 176250: learning rate 0.00049296, train loss 10.9853, val loss 10.9824
step 176500: learning rate 0.00049268, train loss 10.9739, val loss 10.9720
step 176750: learning rate 0.00049240, train loss 10.9706, val loss 10.9794
step 177000: learning rate 0.00049211, train loss 10.9695, val loss 10.9777
step 177250: learning rate 0.00049183, train loss 10.9797, val loss 10.9726
step 177500: learning rate 0.00049155, train loss 10.9742, val loss 10.9750
step 177750: learning rate 0.00049126, train loss 10.9814, val loss 10.9758
step 178000: learning rate 0.00049098, train loss 10.9761, val loss 10.9700
step 178250: learning rate 0.00049070, train loss 10.9752, val loss 10.9733
step 178500: learning rate 0.00049041, train loss 10.9697, val loss 10.9745
step 178750: learning rate 0.00049013, train loss 10.9740, val loss 10.9719
step 179000: learning rate 0.00048984, train loss 10.9730, val loss 10.9776
step 179250: learning rate 0.00048956, train loss 10.9779, val loss 10.9820
step 179500: learning rate 0.00048927, train loss 10.9792, val loss 10.9783
step 179750: learning rate 0.00048899, train loss 10.9774, val loss 10.9802
step 180000: learning rate 0.00048870, train loss 10.9834, val loss 10.9656
step 180250: learning rate 0.00048842, train loss 10.9827, val loss 10.9766
step 180500: learning rate 0.00048813, train loss 10.9746, val loss 10.9757
step 180750: learning rate 0.00048784, train loss 10.9704, val loss 10.9802
step 181000: learning rate 0.00048756, train loss 10.9721, val loss 10.9807
step 181250: learning rate 0.00048727, train loss 10.9707, val loss 10.9773
step 181500: learning rate 0.00048698, train loss 10.9776, val loss 10.9813
step 181750: learning rate 0.00048669, train loss 10.9757, val loss 10.9787
step 182000: learning rate 0.00048641, train loss 10.9795, val loss 10.9735
step 182250: learning rate 0.00048612, train loss 10.9666, val loss 10.9777
step 182500: learning rate 0.00048583, train loss 10.9805, val loss 10.9772
step 182750: learning rate 0.00048554, train loss 10.9822, val loss 10.9838
step 183000: learning rate 0.00048525, train loss 10.9697, val loss 10.9781
step 183250: learning rate 0.00048496, train loss 10.9858, val loss 10.9781
step 183500: learning rate 0.00048467, train loss 10.9848, val loss 10.9759
step 183750: learning rate 0.00048438, train loss 10.9848, val loss 10.9782
step 184000: learning rate 0.00048409, train loss 10.9818, val loss 10.9769
step 184250: learning rate 0.00048380, train loss 10.9793, val loss 10.9673
step 184500: learning rate 0.00048351, train loss 10.9802, val loss 10.9819
step 184750: learning rate 0.00048322, train loss 10.9669, val loss 10.9760
step 185000: learning rate 0.00048293, train loss 10.9725, val loss 10.9805
step 185250: learning rate 0.00048264, train loss 10.9804, val loss 10.9719
step 185500: learning rate 0.00048235, train loss 10.9795, val loss 10.9757
step 185750: learning rate 0.00048205, train loss 10.9787, val loss 10.9728
step 186000: learning rate 0.00048176, train loss 10.9771, val loss 10.9782
step 186250: learning rate 0.00048147, train loss 10.9758, val loss 10.9812
step 186500: learning rate 0.00048118, train loss 10.9811, val loss 10.9730
step 186750: learning rate 0.00048088, train loss 10.9742, val loss 10.9742
step 187000: learning rate 0.00048059, train loss 10.9749, val loss 10.9818
step 187250: learning rate 0.00048030, train loss 10.9762, val loss 10.9663
step 187500: learning rate 0.00048000, train loss 10.9760, val loss 10.9806
step 187750: learning rate 0.00047971, train loss 10.9783, val loss 10.9806
step 188000: learning rate 0.00047942, train loss 10.9810, val loss 10.9706
step 188250: learning rate 0.00047912, train loss 10.9792, val loss 10.9786
step 188500: learning rate 0.00047883, train loss 10.9804, val loss 10.9774
step 188750: learning rate 0.00047853, train loss 10.9769, val loss 10.9817
step 189000: learning rate 0.00047824, train loss 10.9792, val loss 10.9720
step 189250: learning rate 0.00047794, train loss 10.9823, val loss 10.9707
step 189500: learning rate 0.00047764, train loss 10.9797, val loss 10.9793
step 189750: learning rate 0.00047735, train loss 10.9740, val loss 10.9823
step 190000: learning rate 0.00047705, train loss 10.9723, val loss 10.9844
step 190250: learning rate 0.00047676, train loss 10.9753, val loss 10.9795
step 190500: learning rate 0.00047646, train loss 10.9803, val loss 10.9724
step 190750: learning rate 0.00047616, train loss 10.9803, val loss 10.9812
step 191000: learning rate 0.00047586, train loss 10.9754, val loss 10.9724
step 191250: learning rate 0.00047557, train loss 10.9770, val loss 10.9808
step 191500: learning rate 0.00047527, train loss 10.9764, val loss 10.9770
step 191750: learning rate 0.00047497, train loss 10.9817, val loss 10.9754
step 192000: learning rate 0.00047467, train loss 10.9767, val loss 10.9791
step 192250: learning rate 0.00047437, train loss 10.9771, val loss 10.9858
step 192500: learning rate 0.00047408, train loss 10.9819, val loss 10.9771
step 192750: learning rate 0.00047378, train loss 10.9771, val loss 10.9867
step 193000: learning rate 0.00047348, train loss 10.9708, val loss 10.9826
step 193250: learning rate 0.00047318, train loss 10.9744, val loss 10.9796
step 193500: learning rate 0.00047288, train loss 10.9827, val loss 10.9792
step 193750: learning rate 0.00047258, train loss 10.9773, val loss 10.9768
step 194000: learning rate 0.00047228, train loss 10.9751, val loss 10.9791
step 194250: learning rate 0.00047198, train loss 10.9736, val loss 10.9738
step 194500: learning rate 0.00047168, train loss 10.9763, val loss 10.9836
step 194750: learning rate 0.00047138, train loss 10.9762, val loss 10.9740
step 195000: learning rate 0.00047107, train loss 10.9727, val loss 10.9764
step 195250: learning rate 0.00047077, train loss 10.9785, val loss 10.9787
step 195500: learning rate 0.00047047, train loss 10.9803, val loss 10.9707
step 195750: learning rate 0.00047017, train loss 10.9803, val loss 10.9781
step 196000: learning rate 0.00046987, train loss 10.9810, val loss 10.9780
step 196250: learning rate 0.00046956, train loss 10.9721, val loss 10.9788
step 196500: learning rate 0.00046926, train loss 10.9738, val loss 10.9794
step 196750: learning rate 0.00046896, train loss 10.9758, val loss 10.9749
step 197000: learning rate 0.00046866, train loss 10.9764, val loss 10.9731
step 197250: learning rate 0.00046835, train loss 10.9783, val loss 10.9797
step 197500: learning rate 0.00046805, train loss 10.9742, val loss 10.9728
step 197750: learning rate 0.00046775, train loss 10.9700, val loss 10.9806
step 198000: learning rate 0.00046744, train loss 10.9756, val loss 10.9727
step 198250: learning rate 0.00046714, train loss 10.9790, val loss 10.9750
step 198500: learning rate 0.00046683, train loss 10.9775, val loss 10.9806
step 198750: learning rate 0.00046653, train loss 10.9882, val loss 10.9708
step 199000: learning rate 0.00046622, train loss 10.9763, val loss 10.9799
step 199250: learning rate 0.00046592, train loss 10.9747, val loss 10.9716
step 199500: learning rate 0.00046561, train loss 10.9869, val loss 10.9700
step 199750: learning rate 0.00046531, train loss 10.9747, val loss 10.9767
step 200000: learning rate 0.00046500, train loss 10.9792, val loss 10.9803
step 200250: learning rate 0.00046469, train loss 10.9748, val loss 10.9782
step 200500: learning rate 0.00046439, train loss 10.9681, val loss 10.9788
step 200750: learning rate 0.00046408, train loss 10.9756, val loss 10.9792
step 201000: learning rate 0.00046377, train loss 10.9830, val loss 10.9818
step 201250: learning rate 0.00046347, train loss 10.9745, val loss 10.9733
step 201500: learning rate 0.00046316, train loss 10.9757, val loss 10.9790
step 201750: learning rate 0.00046285, train loss 10.9807, val loss 10.9758
step 202000: learning rate 0.00046254, train loss 10.9731, val loss 10.9784
step 202250: learning rate 0.00046224, train loss 10.9788, val loss 10.9701
step 202500: learning rate 0.00046193, train loss 10.9740, val loss 10.9750
step 202750: learning rate 0.00046162, train loss 10.9772, val loss 10.9780
step 203000: learning rate 0.00046131, train loss 10.9869, val loss 10.9737
step 203250: learning rate 0.00046100, train loss 10.9788, val loss 10.9798
step 203500: learning rate 0.00046069, train loss 10.9790, val loss 10.9774
step 203750: learning rate 0.00046038, train loss 10.9786, val loss 10.9738
step 204000: learning rate 0.00046007, train loss 10.9727, val loss 10.9770
step 204250: learning rate 0.00045976, train loss 10.9774, val loss 10.9759
step 204500: learning rate 0.00045945, train loss 10.9717, val loss 10.9792
step 204750: learning rate 0.00045914, train loss 10.9859, val loss 10.9669
step 205000: learning rate 0.00045883, train loss 10.9767, val loss 10.9764
step 205250: learning rate 0.00045852, train loss 10.9721, val loss 10.9774
step 205500: learning rate 0.00045821, train loss 10.9707, val loss 10.9783
step 205750: learning rate 0.00045790, train loss 10.9787, val loss 10.9793
step 206000: learning rate 0.00045759, train loss 10.9799, val loss 10.9719
step 206250: learning rate 0.00045728, train loss 10.9736, val loss 10.9679
step 206500: learning rate 0.00045697, train loss 10.9791, val loss 10.9744
step 206750: learning rate 0.00045665, train loss 10.9763, val loss 10.9749
step 207000: learning rate 0.00045634, train loss 10.9754, val loss 10.9818
step 207250: learning rate 0.00045603, train loss 10.9655, val loss 10.9730
step 207500: learning rate 0.00045572, train loss 10.9878, val loss 10.9723
step 207750: learning rate 0.00045540, train loss 10.9762, val loss 10.9802
step 208000: learning rate 0.00045509, train loss 10.9760, val loss 10.9734
step 208250: learning rate 0.00045478, train loss 10.9828, val loss 10.9814
step 208500: learning rate 0.00045446, train loss 10.9714, val loss 10.9719
step 208750: learning rate 0.00045415, train loss 10.9774, val loss 10.9747
step 209000: learning rate 0.00045384, train loss 10.9734, val loss 10.9736
step 209250: learning rate 0.00045352, train loss 10.9753, val loss 10.9780
step 209500: learning rate 0.00045321, train loss 10.9740, val loss 10.9722
step 209750: learning rate 0.00045289, train loss 10.9710, val loss 10.9825
step 210000: learning rate 0.00045258, train loss 10.9757, val loss 10.9781
step 210250: learning rate 0.00045226, train loss 10.9759, val loss 10.9762
step 210500: learning rate 0.00045195, train loss 10.9802, val loss 10.9786
step 210750: learning rate 0.00045163, train loss 10.9804, val loss 10.9690
step 211000: learning rate 0.00045132, train loss 10.9830, val loss 10.9802
step 211250: learning rate 0.00045100, train loss 10.9781, val loss 10.9783
step 211500: learning rate 0.00045068, train loss 10.9857, val loss 10.9757
step 211750: learning rate 0.00045037, train loss 10.9800, val loss 10.9832
step 212000: learning rate 0.00045005, train loss 10.9821, val loss 10.9834
step 212250: learning rate 0.00044973, train loss 10.9802, val loss 10.9848
step 212500: learning rate 0.00044942, train loss 10.9779, val loss 10.9740
step 212750: learning rate 0.00044910, train loss 10.9668, val loss 10.9816
step 213000: learning rate 0.00044878, train loss 10.9816, val loss 10.9755
step 213250: learning rate 0.00044847, train loss 10.9720, val loss 10.9761
step 213500: learning rate 0.00044815, train loss 10.9824, val loss 10.9734
step 213750: learning rate 0.00044783, train loss 10.9770, val loss 10.9818
step 214000: learning rate 0.00044751, train loss 10.9783, val loss 10.9774
step 214250: learning rate 0.00044719, train loss 10.9748, val loss 10.9742
step 214500: learning rate 0.00044688, train loss 10.9803, val loss 10.9757
step 214750: learning rate 0.00044656, train loss 10.9741, val loss 10.9784
step 215000: learning rate 0.00044624, train loss 10.9753, val loss 10.9763
step 215250: learning rate 0.00044592, train loss 10.9773, val loss 10.9769
step 215500: learning rate 0.00044560, train loss 10.9688, val loss 10.9777
step 215750: learning rate 0.00044528, train loss 10.9749, val loss 10.9761
step 216000: learning rate 0.00044496, train loss 10.9794, val loss 10.9703
step 216250: learning rate 0.00044464, train loss 10.9726, val loss 10.9789
step 216500: learning rate 0.00044432, train loss 10.9769, val loss 10.9788
step 216750: learning rate 0.00044400, train loss 10.9795, val loss 10.9753
step 217000: learning rate 0.00044368, train loss 10.9768, val loss 10.9739
step 217250: learning rate 0.00044336, train loss 10.9838, val loss 10.9758
step 217500: learning rate 0.00044304, train loss 10.9742, val loss 10.9804
step 217750: learning rate 0.00044272, train loss 10.9745, val loss 10.9754
step 218000: learning rate 0.00044240, train loss 10.9741, val loss 10.9776
step 218250: learning rate 0.00044207, train loss 10.9748, val loss 10.9684
step 218500: learning rate 0.00044175, train loss 10.9708, val loss 10.9763
step 218750: learning rate 0.00044143, train loss 10.9735, val loss 10.9787
step 219000: learning rate 0.00044111, train loss 10.9761, val loss 10.9723
step 219250: learning rate 0.00044079, train loss 10.9718, val loss 10.9746
step 219500: learning rate 0.00044046, train loss 10.9751, val loss 10.9802
step 219750: learning rate 0.00044014, train loss 10.9751, val loss 10.9765
step 220000: learning rate 0.00043982, train loss 10.9732, val loss 10.9712
step 220250: learning rate 0.00043950, train loss 10.9766, val loss 10.9699
step 220500: learning rate 0.00043917, train loss 10.9838, val loss 10.9815
step 220750: learning rate 0.00043885, train loss 10.9744, val loss 10.9708
step 221000: learning rate 0.00043853, train loss 10.9763, val loss 10.9834
step 221250: learning rate 0.00043820, train loss 10.9758, val loss 10.9812
step 221500: learning rate 0.00043788, train loss 10.9752, val loss 10.9744
step 221750: learning rate 0.00043755, train loss 10.9787, val loss 10.9856
step 222000: learning rate 0.00043723, train loss 10.9751, val loss 10.9785
step 222250: learning rate 0.00043691, train loss 10.9750, val loss 10.9728
step 222500: learning rate 0.00043658, train loss 10.9827, val loss 10.9714
step 222750: learning rate 0.00043626, train loss 10.9827, val loss 10.9784
step 223000: learning rate 0.00043593, train loss 10.9811, val loss 10.9736
step 223250: learning rate 0.00043561, train loss 10.9815, val loss 10.9759
step 223500: learning rate 0.00043528, train loss 10.9781, val loss 10.9737
step 223750: learning rate 0.00043495, train loss 10.9749, val loss 10.9810
step 224000: learning rate 0.00043463, train loss 10.9732, val loss 10.9835
step 224250: learning rate 0.00043430, train loss 10.9720, val loss 10.9716
step 224500: learning rate 0.00043398, train loss 10.9708, val loss 10.9772
step 224750: learning rate 0.00043365, train loss 10.9781, val loss 10.9737
step 225000: learning rate 0.00043332, train loss 10.9769, val loss 10.9766
step 225250: learning rate 0.00043300, train loss 10.9770, val loss 10.9780
step 225500: learning rate 0.00043267, train loss 10.9762, val loss 10.9745
step 225750: learning rate 0.00043234, train loss 10.9771, val loss 10.9788
step 226000: learning rate 0.00043202, train loss 10.9760, val loss 10.9755
step 226250: learning rate 0.00043169, train loss 10.9744, val loss 10.9705
step 226500: learning rate 0.00043136, train loss 10.9783, val loss 10.9762
step 226750: learning rate 0.00043103, train loss 10.9797, val loss 10.9776
step 227000: learning rate 0.00043071, train loss 10.9739, val loss 10.9722
step 227250: learning rate 0.00043038, train loss 10.9735, val loss 10.9715
step 227500: learning rate 0.00043005, train loss 10.9794, val loss 10.9813
step 227750: learning rate 0.00042972, train loss 10.9780, val loss 10.9751
step 228000: learning rate 0.00042939, train loss 10.9743, val loss 10.9738
step 228250: learning rate 0.00042906, train loss 10.9829, val loss 10.9791
step 228500: learning rate 0.00042874, train loss 10.9755, val loss 10.9747
step 228750: learning rate 0.00042841, train loss 10.9766, val loss 10.9672
step 229000: learning rate 0.00042808, train loss 10.9648, val loss 10.9787
step 229250: learning rate 0.00042775, train loss 10.9769, val loss 10.9754
step 229500: learning rate 0.00042742, train loss 10.9754, val loss 10.9767
step 229750: learning rate 0.00042709, train loss 10.9805, val loss 10.9842
step 230000: learning rate 0.00042676, train loss 10.9815, val loss 10.9697
step 230250: learning rate 0.00042643, train loss 10.9807, val loss 10.9729
step 230500: learning rate 0.00042610, train loss 10.9800, val loss 10.9806
step 230750: learning rate 0.00042577, train loss 10.9796, val loss 10.9752
step 231000: learning rate 0.00042544, train loss 10.9792, val loss 10.9752
step 231250: learning rate 0.00042511, train loss 10.9757, val loss 10.9728
step 231500: learning rate 0.00042478, train loss 10.9809, val loss 10.9700
step 231750: learning rate 0.00042445, train loss 10.9800, val loss 10.9779
step 232000: learning rate 0.00042411, train loss 10.9743, val loss 10.9862
step 232250: learning rate 0.00042378, train loss 10.9783, val loss 10.9744
step 232500: learning rate 0.00042345, train loss 10.9723, val loss 10.9740
step 232750: learning rate 0.00042312, train loss 10.9817, val loss 10.9782
step 233000: learning rate 0.00042279, train loss 10.9801, val loss 10.9782
step 233250: learning rate 0.00042246, train loss 10.9780, val loss 10.9772
step 233500: learning rate 0.00042212, train loss 10.9791, val loss 10.9807
step 233750: learning rate 0.00042179, train loss 10.9709, val loss 10.9739
step 234000: learning rate 0.00042146, train loss 10.9697, val loss 10.9725
step 234250: learning rate 0.00042113, train loss 10.9801, val loss 10.9708
step 234500: learning rate 0.00042079, train loss 10.9774, val loss 10.9744
step 234750: learning rate 0.00042046, train loss 10.9809, val loss 10.9626
step 235000: learning rate 0.00042013, train loss 10.9779, val loss 10.9765
step 235250: learning rate 0.00041979, train loss 10.9878, val loss 10.9805
step 235500: learning rate 0.00041946, train loss 10.9718, val loss 10.9798
step 235750: learning rate 0.00041913, train loss 10.9732, val loss 10.9788
step 236000: learning rate 0.00041879, train loss 10.9793, val loss 10.9758
step 236250: learning rate 0.00041846, train loss 10.9781, val loss 10.9720
step 236500: learning rate 0.00041813, train loss 10.9777, val loss 10.9831
step 236750: learning rate 0.00041779, train loss 10.9802, val loss 10.9762
step 237000: learning rate 0.00041746, train loss 10.9703, val loss 10.9752
step 237250: learning rate 0.00041712, train loss 10.9769, val loss 10.9757
step 237500: learning rate 0.00041679, train loss 10.9804, val loss 10.9771
step 237750: learning rate 0.00041645, train loss 10.9717, val loss 10.9711
step 238000: learning rate 0.00041612, train loss 10.9771, val loss 10.9788
step 238250: learning rate 0.00041578, train loss 10.9782, val loss 10.9806
step 238500: learning rate 0.00041545, train loss 10.9793, val loss 10.9743
step 238750: learning rate 0.00041511, train loss 10.9753, val loss 10.9772
step 239000: learning rate 0.00041478, train loss 10.9793, val loss 10.9812
step 239250: learning rate 0.00041444, train loss 10.9786, val loss 10.9745
step 239500: learning rate 0.00041411, train loss 10.9720, val loss 10.9883
step 239750: learning rate 0.00041377, train loss 10.9855, val loss 10.9795
step 240000: learning rate 0.00041343, train loss 10.9729, val loss 10.9728
step 240250: learning rate 0.00041310, train loss 10.9784, val loss 10.9746
step 240500: learning rate 0.00041276, train loss 10.9750, val loss 10.9749
step 240750: learning rate 0.00041243, train loss 10.9777, val loss 10.9743
step 241000: learning rate 0.00041209, train loss 10.9783, val loss 10.9782
step 241250: learning rate 0.00041175, train loss 10.9719, val loss 10.9764
step 241500: learning rate 0.00041142, train loss 10.9782, val loss 10.9770
step 241750: learning rate 0.00041108, train loss 10.9756, val loss 10.9814
step 242000: learning rate 0.00041074, train loss 10.9796, val loss 10.9750
step 242250: learning rate 0.00041040, train loss 10.9836, val loss 10.9718
step 242500: learning rate 0.00041007, train loss 10.9786, val loss 10.9742
step 242750: learning rate 0.00040973, train loss 10.9844, val loss 10.9753
step 243000: learning rate 0.00040939, train loss 10.9757, val loss 10.9777
step 243250: learning rate 0.00040905, train loss 10.9818, val loss 10.9731
step 243500: learning rate 0.00040872, train loss 10.9766, val loss 10.9735
step 243750: learning rate 0.00040838, train loss 10.9826, val loss 10.9748
step 244000: learning rate 0.00040804, train loss 10.9812, val loss 10.9778
step 244250: learning rate 0.00040770, train loss 10.9857, val loss 10.9860
step 244500: learning rate 0.00040736, train loss 10.9813, val loss 10.9766
step 244750: learning rate 0.00040702, train loss 10.9838, val loss 10.9782
step 245000: learning rate 0.00040668, train loss 10.9745, val loss 10.9767
step 245250: learning rate 0.00040635, train loss 10.9768, val loss 10.9826
step 245500: learning rate 0.00040601, train loss 10.9812, val loss 10.9722
step 245750: learning rate 0.00040567, train loss 10.9826, val loss 10.9743
step 246000: learning rate 0.00040533, train loss 10.9698, val loss 10.9775
step 246250: learning rate 0.00040499, train loss 10.9710, val loss 10.9759
step 246500: learning rate 0.00040465, train loss 10.9778, val loss 10.9794
step 246750: learning rate 0.00040431, train loss 10.9802, val loss 10.9724
step 247000: learning rate 0.00040397, train loss 10.9754, val loss 10.9762
step 247250: learning rate 0.00040363, train loss 10.9794, val loss 10.9802
step 247500: learning rate 0.00040329, train loss 10.9706, val loss 10.9700
step 247750: learning rate 0.00040295, train loss 10.9770, val loss 10.9825
step 248000: learning rate 0.00040261, train loss 10.9819, val loss 10.9785
step 248250: learning rate 0.00040227, train loss 10.9743, val loss 10.9788
step 248500: learning rate 0.00040193, train loss 10.9701, val loss 10.9764
step 248750: learning rate 0.00040159, train loss 10.9750, val loss 10.9824
step 249000: learning rate 0.00040125, train loss 10.9826, val loss 10.9796
step 249250: learning rate 0.00040090, train loss 10.9790, val loss 10.9769
step 249500: learning rate 0.00040056, train loss 10.9721, val loss 10.9679
step 249750: learning rate 0.00040022, train loss 10.9759, val loss 10.9689
step 250000: learning rate 0.00039988, train loss 10.9745, val loss 10.9759
step 250250: learning rate 0.00039954, train loss 10.9836, val loss 10.9782
step 250500: learning rate 0.00039920, train loss 10.9772, val loss 10.9693
step 250750: learning rate 0.00039886, train loss 10.9835, val loss 10.9764
step 251000: learning rate 0.00039851, train loss 10.9689, val loss 10.9809
step 251250: learning rate 0.00039817, train loss 10.9774, val loss 10.9732
step 251500: learning rate 0.00039783, train loss 10.9747, val loss 10.9754
step 251750: learning rate 0.00039749, train loss 10.9743, val loss 10.9702
