vocab_size not found in data/openwebtext/meta.pkl, using GPT-2 default of 50257
iter 118050: loss 7.1405, time 125.97ms
iter 118060: loss 7.2010, time 125.80ms
iter 118070: loss 7.1243, time 126.08ms
iter 118080: loss 8.0696, time 125.89ms
iter 118090: loss 7.8496, time 128.94ms
iter 118100: loss 7.4975, time 125.82ms
iter 118110: loss 6.4696, time 126.05ms
iter 118120: loss 7.9001, time 126.53ms
iter 118130: loss 7.3566, time 126.05ms
iter 118140: loss 7.5150, time 125.94ms
iter 118150: loss 6.9410, time 126.24ms
iter 118160: loss 7.3819, time 125.59ms
iter 118170: loss 7.6056, time 125.81ms
iter 118180: loss 7.7804, time 125.37ms
iter 118190: loss 7.7352, time 125.16ms
iter 118200: loss 7.4296, time 127.93ms
iter 118210: loss 7.3222, time 125.92ms
iter 118220: loss 7.3472, time 125.59ms
iter 118230: loss 6.4842, time 125.66ms
iter 118240: loss 7.6629, time 125.31ms
step 118250: train loss 6.2228, val loss 6.1943
saving checkpoint to out-shakespeare-char
iter 118250: loss 7.1930, time 2885.63ms
iter 118260: loss 6.9352, time 125.52ms
iter 118270: loss 7.6209, time 125.52ms
iter 118280: loss 7.6102, time 125.52ms
iter 118290: loss 8.0492, time 125.84ms
iter 118300: loss 7.5340, time 128.41ms
iter 118310: loss 6.7541, time 125.64ms
iter 118320: loss 6.9407, time 125.43ms
iter 118330: loss 7.4743, time 125.43ms
iter 118340: loss 7.2373, time 125.62ms
iter 118350: loss 7.5418, time 125.60ms
iter 118360: loss 6.9408, time 123.29ms
iter 118370: loss 7.5538, time 121.75ms
iter 118380: loss 7.8369, time 122.05ms
iter 118390: loss 6.9944, time 122.18ms
iter 118400: loss 7.4003, time 121.84ms
iter 118410: loss 7.4173, time 121.63ms
iter 118420: loss 7.5141, time 122.14ms
iter 118430: loss 6.9389, time 122.16ms
iter 118440: loss 7.4076, time 122.14ms
iter 118450: loss 7.3379, time 121.81ms
iter 118460: loss 7.5240, time 121.49ms
iter 118470: loss 7.9511, time 121.51ms
iter 118480: loss 7.2147, time 121.77ms
iter 118490: loss 7.4320, time 121.57ms
step 118500: train loss 6.3336, val loss 6.3397
saving checkpoint to out-shakespeare-char
iter 118500: loss 7.5331, time 2899.60ms
iter 118510: loss 8.4459, time 121.35ms
iter 118520: loss 7.6661, time 121.54ms
iter 118530: loss 7.6921, time 121.48ms
iter 118540: loss 7.6679, time 121.38ms
iter 118550: loss 7.5151, time 121.35ms
iter 118560: loss 8.2924, time 121.60ms
iter 118570: loss 7.4037, time 121.37ms
iter 118580: loss 7.4427, time 121.60ms
iter 118590: loss 8.0652, time 121.60ms
iter 118600: loss 7.7165, time 121.65ms
iter 118610: loss 7.5411, time 121.12ms
iter 118620: loss 7.7261, time 121.66ms
iter 118630: loss 7.8409, time 121.52ms
iter 118640: loss 7.3451, time 121.16ms
iter 118650: loss 8.2607, time 120.45ms
iter 118660: loss 7.6485, time 121.64ms
iter 118670: loss 8.0311, time 121.52ms
iter 118680: loss 7.1704, time 120.89ms
iter 118690: loss 6.7132, time 121.48ms
iter 118700: loss 7.4095, time 121.54ms
iter 118710: loss 7.3634, time 122.45ms
iter 118720: loss 7.7288, time 121.79ms
iter 118730: loss 6.9234, time 121.70ms
iter 118740: loss 7.1871, time 121.65ms
step 118750: train loss 6.3134, val loss 6.2735
saving checkpoint to out-shakespeare-char
iter 118750: loss 7.2183, time 2897.69ms
iter 118760: loss 7.3983, time 121.47ms
iter 118770: loss 7.5515, time 121.79ms
iter 118780: loss 7.1118, time 121.46ms
iter 118790: loss 7.5388, time 121.47ms
iter 118800: loss 7.6033, time 121.47ms
iter 118810: loss 7.7122, time 121.38ms
iter 118820: loss 8.0397, time 121.53ms
iter 118830: loss 7.1754, time 121.38ms
iter 118840: loss 7.8780, time 122.69ms
iter 118850: loss 6.2473, time 121.52ms
iter 118860: loss 7.0173, time 121.30ms
iter 118870: loss 7.2686, time 121.57ms
iter 118880: loss 7.2301, time 121.36ms
iter 118890: loss 7.3480, time 121.87ms
iter 118900: loss 6.9872, time 121.42ms
iter 118910: loss 7.4186, time 121.53ms
iter 118920: loss 7.5613, time 121.54ms
iter 118930: loss 6.8784, time 121.67ms
iter 118940: loss 7.3890, time 121.50ms
iter 118950: loss 6.9685, time 121.95ms
iter 118960: loss 7.7780, time 121.29ms
iter 118970: loss 7.8062, time 121.55ms
iter 118980: loss 7.9428, time 121.38ms
iter 118990: loss 7.2680, time 121.50ms
step 119000: train loss 6.2135, val loss 6.2775
saving checkpoint to out-shakespeare-char
iter 119000: loss 7.0717, time 2901.79ms
iter 119010: loss 7.6998, time 121.46ms
iter 119020: loss 6.9723, time 121.58ms
iter 119030: loss 6.7640, time 121.39ms
iter 119040: loss 6.9233, time 121.51ms
iter 119050: loss 7.3417, time 121.45ms
iter 119060: loss 6.7298, time 121.61ms
iter 119070: loss 6.8063, time 121.46ms
iter 119080: loss 7.8828, time 121.79ms
iter 119090: loss 7.4152, time 121.39ms
iter 119100: loss 7.3526, time 121.79ms
iter 119110: loss 7.4126, time 121.30ms
iter 119120: loss 7.4122, time 121.42ms
iter 119130: loss 7.8745, time 121.66ms
iter 119140: loss 7.9119, time 121.46ms
iter 119150: loss 8.1815, time 121.17ms
iter 119160: loss 7.6412, time 122.03ms
iter 119170: loss 7.5195, time 121.05ms
iter 119180: loss 7.0195, time 121.89ms
iter 119190: loss 7.6234, time 121.76ms
iter 119200: loss 7.5219, time 121.52ms
iter 119210: loss 6.8814, time 121.61ms
iter 119220: loss 7.9176, time 121.66ms
iter 119230: loss 7.8634, time 121.83ms
iter 119240: loss 7.3809, time 121.67ms
step 119250: train loss 6.2260, val loss 6.2748
saving checkpoint to out-shakespeare-char
iter 119250: loss 8.1616, time 2903.68ms
iter 119260: loss 7.5301, time 121.38ms
iter 119270: loss 7.3619, time 121.34ms
iter 119280: loss 7.3378, time 120.33ms
iter 119290: loss 7.7348, time 121.52ms
iter 119300: loss 7.3211, time 121.57ms
iter 119310: loss 7.5987, time 121.40ms
iter 119320: loss 7.0493, time 121.50ms
iter 119330: loss 6.6816, time 121.75ms
iter 119340: loss 7.5010, time 121.52ms
iter 119350: loss 7.3405, time 121.64ms
iter 119360: loss 7.2225, time 121.49ms
iter 119370: loss 7.8070, time 122.09ms
iter 119380: loss 6.8544, time 121.88ms
iter 119390: loss 8.3399, time 121.72ms
iter 119400: loss 7.9212, time 121.32ms
iter 119410: loss 7.9768, time 121.31ms
iter 119420: loss 7.4087, time 121.64ms
iter 119430: loss 6.6435, time 121.55ms
iter 119440: loss 7.2188, time 121.60ms
iter 119450: loss 7.6259, time 120.65ms
iter 119460: loss 7.4132, time 121.54ms
iter 119470: loss 6.7962, time 121.71ms
iter 119480: loss 6.8185, time 121.50ms
iter 119490: loss 7.1946, time 121.47ms
step 119500: train loss 6.2256, val loss 6.2729
saving checkpoint to out-shakespeare-char
iter 119500: loss 6.8365, time 2893.48ms
iter 119510: loss 7.6509, time 121.48ms
iter 119520: loss 6.9156, time 121.43ms
iter 119530: loss 7.9080, time 121.34ms
iter 119540: loss 7.1939, time 121.67ms
iter 119550: loss 7.5071, time 121.49ms
iter 119560: loss 6.8346, time 121.44ms
iter 119570: loss 7.5913, time 121.43ms
iter 119580: loss 6.6769, time 121.54ms
iter 119590: loss 7.3557, time 121.30ms
iter 119600: loss 7.7940, time 121.53ms
iter 119610: loss 7.7427, time 121.36ms
iter 119620: loss 7.2554, time 122.65ms
iter 119630: loss 6.6774, time 121.46ms
iter 119640: loss 7.1515, time 121.49ms
iter 119650: loss 7.0886, time 121.36ms
iter 119660: loss 8.0996, time 121.93ms
iter 119670: loss 6.5635, time 121.47ms
iter 119680: loss 7.5897, time 121.71ms
iter 119690: loss 7.6626, time 121.52ms
iter 119700: loss 7.1589, time 121.53ms
iter 119710: loss 6.9649, time 121.68ms
iter 119720: loss 7.1269, time 121.64ms
iter 119730: loss 8.2615, time 121.52ms
iter 119740: loss 7.8710, time 121.30ms
step 119750: train loss 6.2562, val loss 6.2533
saving checkpoint to out-shakespeare-char
iter 119750: loss 8.2398, time 2906.13ms
iter 119760: loss 6.8641, time 121.55ms
iter 119770: loss 7.9431, time 122.88ms
iter 119780: loss 7.0480, time 121.46ms
iter 119790: loss 7.3244, time 122.84ms
iter 119800: loss 6.9639, time 121.40ms
iter 119810: loss 7.1764, time 122.19ms
iter 119820: loss 7.5959, time 122.09ms
iter 119830: loss 7.0089, time 122.63ms
iter 119840: loss 7.0483, time 121.63ms
iter 119850: loss 8.0200, time 122.74ms
iter 119860: loss 7.5588, time 121.72ms
iter 119870: loss 7.6520, time 123.21ms
iter 119880: loss 7.6378, time 121.72ms
iter 119890: loss 6.8122, time 122.39ms
iter 119900: loss 7.3129, time 121.59ms
iter 119910: loss 7.4105, time 122.86ms
iter 119920: loss 7.3387, time 121.17ms
iter 119930: loss 7.1123, time 122.91ms
iter 119940: loss 7.0872, time 121.78ms
iter 119950: loss 7.1084, time 123.06ms
iter 119960: loss 7.5868, time 121.40ms
iter 119970: loss 6.9867, time 122.90ms
iter 119980: loss 7.9578, time 121.71ms
iter 119990: loss 7.2556, time 122.65ms
step 120000: train loss 6.2893, val loss 6.2549
saving checkpoint to out-shakespeare-char
iter 120000: loss 6.7918, time 2909.67ms
iter 120010: loss 7.5431, time 121.53ms
iter 120020: loss 8.1245, time 121.73ms
iter 120030: loss 7.4470, time 121.58ms
iter 120040: loss 7.5672, time 121.49ms
iter 120050: loss 7.9582, time 122.24ms
iter 120060: loss 7.5250, time 121.42ms
iter 120070: loss 7.9844, time 121.63ms
iter 120080: loss 8.3786, time 120.74ms
iter 120090: loss 8.3552, time 121.58ms
iter 120100: loss 7.5316, time 121.44ms
iter 120110: loss 7.0215, time 121.73ms
iter 120120: loss 7.1225, time 120.99ms
iter 120130: loss 6.7826, time 121.69ms
iter 120140: loss 7.7012, time 121.43ms
iter 120150: loss 7.7253, time 121.56ms
iter 120160: loss 7.4519, time 121.50ms
iter 120170: loss 7.2227, time 121.96ms
iter 120180: loss 7.4120, time 121.87ms
iter 120190: loss 7.5284, time 121.52ms
iter 120200: loss 7.6462, time 122.05ms
iter 120210: loss 7.6667, time 121.71ms
iter 120220: loss 7.8610, time 122.10ms
iter 120230: loss 7.5818, time 121.09ms
iter 120240: loss 7.6260, time 121.57ms
step 120250: train loss 6.2811, val loss 6.2615
saving checkpoint to out-shakespeare-char
iter 120250: loss 6.3292, time 2904.78ms
iter 120260: loss 7.5343, time 121.77ms
iter 120270: loss 6.9437, time 121.56ms
iter 120280: loss 7.2014, time 121.52ms
iter 120290: loss 7.6243, time 121.87ms
iter 120300: loss 7.2850, time 120.75ms
iter 120310: loss 7.7977, time 121.89ms
iter 120320: loss 7.6502, time 121.46ms
iter 120330: loss 7.7126, time 121.74ms
iter 120340: loss 8.2095, time 121.52ms
iter 120350: loss 7.4490, time 121.59ms
iter 120360: loss 6.8799, time 121.76ms
iter 120370: loss 8.3718, time 121.74ms
iter 120380: loss 7.4439, time 121.40ms
iter 120390: loss 7.1631, time 120.59ms
iter 120400: loss 6.9581, time 121.36ms
iter 120410: loss 7.7432, time 121.29ms
iter 120420: loss 7.9157, time 121.71ms
iter 120430: loss 7.2298, time 121.70ms
iter 120440: loss 7.1295, time 121.77ms
iter 120450: loss 7.1662, time 121.72ms
iter 120460: loss 7.8373, time 121.32ms
iter 120470: loss 6.6648, time 121.63ms
iter 120480: loss 7.8879, time 121.36ms
iter 120490: loss 7.3904, time 121.37ms
step 120500: train loss 6.3058, val loss 6.2026
saving checkpoint to out-shakespeare-char
iter 120500: loss 7.7747, time 2890.79ms
iter 120510: loss 8.4383, time 121.81ms
iter 120520: loss 7.9477, time 124.03ms
iter 120530: loss 7.3855, time 122.58ms
iter 120540: loss 7.7755, time 124.06ms
iter 120550: loss 6.9398, time 121.32ms
iter 120560: loss 7.5329, time 124.59ms
iter 120570: loss 7.8058, time 121.67ms
iter 120580: loss 7.2831, time 124.54ms
iter 120590: loss 6.8802, time 121.69ms
iter 120600: loss 8.0276, time 123.72ms
iter 120610: loss 7.5827, time 121.81ms
iter 120620: loss 7.3987, time 125.28ms
iter 120630: loss 7.8100, time 121.92ms
iter 120640: loss 7.6132, time 124.53ms
iter 120650: loss 7.7823, time 121.55ms
iter 120660: loss 6.7134, time 124.12ms
iter 120670: loss 8.2053, time 120.85ms
iter 120680: loss 8.1075, time 125.17ms
iter 120690: loss 7.3829, time 121.82ms
iter 120700: loss 7.2609, time 124.54ms
iter 120710: loss 8.0216, time 122.20ms
iter 120720: loss 7.3626, time 124.87ms
iter 120730: loss 7.3496, time 122.82ms
iter 120740: loss 7.6301, time 124.58ms
step 120750: train loss 6.2308, val loss 6.2449
saving checkpoint to out-shakespeare-char
iter 120750: loss 7.0514, time 2908.83ms
iter 120760: loss 7.1462, time 126.00ms
iter 120770: loss 6.7024, time 125.23ms
iter 120780: loss 7.3405, time 125.31ms
iter 120790: loss 7.0248, time 125.23ms
iter 120800: loss 8.1090, time 125.47ms
iter 120810: loss 6.6205, time 125.22ms
iter 120820: loss 7.2364, time 125.37ms
iter 120830: loss 7.3973, time 125.29ms
iter 120840: loss 7.0712, time 125.37ms
iter 120850: loss 7.6732, time 125.43ms
iter 120860: loss 7.9802, time 128.08ms
iter 120870: loss 6.8140, time 125.18ms
iter 120880: loss 7.1130, time 125.60ms
iter 120890: loss 6.3519, time 125.21ms
iter 120900: loss 7.8886, time 124.47ms
iter 120910: loss 7.6854, time 124.93ms
iter 120920: loss 7.4076, time 126.02ms
iter 120930: loss 8.0126, time 125.44ms
iter 120940: loss 7.0130, time 125.59ms
iter 120950: loss 6.9644, time 125.29ms
iter 120960: loss 7.7264, time 125.58ms
iter 120970: loss 7.3093, time 127.58ms
iter 120980: loss 7.3682, time 121.80ms
iter 120990: loss 7.6964, time 124.66ms
step 121000: train loss 6.2554, val loss 6.2567
saving checkpoint to out-shakespeare-char
iter 121000: loss 7.1666, time 2907.51ms
iter 121010: loss 7.5251, time 125.40ms
iter 121020: loss 7.3119, time 125.76ms
iter 121030: loss 6.9889, time 129.33ms
iter 121040: loss 7.3767, time 126.08ms
iter 121050: loss 6.7032, time 126.20ms
iter 121060: loss 7.1214, time 127.55ms
iter 121070: loss 7.2441, time 126.04ms
iter 121080: loss 7.0116, time 126.09ms
iter 121090: loss 7.6406, time 125.73ms
iter 121100: loss 7.5096, time 126.31ms
iter 121110: loss 7.7359, time 125.93ms
iter 121120: loss 7.7128, time 126.14ms
iter 121130: loss 7.1649, time 126.23ms
iter 121140: loss 6.8717, time 128.89ms
iter 121150: loss 7.5455, time 125.83ms
iter 121160: loss 7.3230, time 124.76ms
iter 121170: loss 7.2583, time 125.85ms
iter 121180: loss 8.0729, time 124.86ms
iter 121190: loss 7.2737, time 125.92ms
iter 121200: loss 7.7091, time 124.77ms
iter 121210: loss 6.6399, time 125.71ms
iter 121220: loss 6.8174, time 125.26ms
iter 121230: loss 7.4705, time 125.77ms
iter 121240: loss 8.6049, time 125.97ms
step 121250: train loss 6.2811, val loss 6.2443
saving checkpoint to out-shakespeare-char
iter 121250: loss 7.7560, time 2877.66ms
iter 121260: loss 7.8014, time 125.83ms
iter 121270: loss 7.3264, time 128.86ms
iter 121280: loss 7.6622, time 125.98ms
iter 121290: loss 7.3781, time 125.72ms
iter 121300: loss 7.3241, time 125.85ms
iter 121310: loss 7.2937, time 125.52ms
iter 121320: loss 7.6117, time 125.29ms
iter 121330: loss 7.5755, time 125.33ms
iter 121340: loss 7.3805, time 123.59ms
iter 121350: loss 7.1769, time 125.36ms
iter 121360: loss 7.3856, time 125.22ms
iter 121370: loss 7.1532, time 125.34ms
iter 121380: loss 6.9945, time 128.41ms
iter 121390: loss 7.3600, time 124.67ms
iter 121400: loss 7.5773, time 125.16ms
iter 121410: loss 7.2977, time 125.70ms
iter 121420: loss 7.9744, time 125.47ms
iter 121430: loss 6.9230, time 126.33ms
iter 121440: loss 7.4461, time 119.62ms
iter 121450: loss 7.4438, time 120.21ms
iter 121460: loss 7.3086, time 119.98ms
iter 121470: loss 7.1799, time 120.06ms
iter 121480: loss 7.5151, time 119.72ms
iter 121490: loss 7.4662, time 120.10ms
step 121500: train loss 6.2888, val loss 6.2370
saving checkpoint to out-shakespeare-char
iter 121500: loss 6.8297, time 2894.63ms
iter 121510: loss 7.9154, time 120.40ms
iter 121520: loss 7.3478, time 119.96ms
iter 121530: loss 6.5414, time 119.94ms
iter 121540: loss 7.7475, time 121.94ms
iter 121550: loss 7.3442, time 121.84ms
iter 121560: loss 7.2483, time 121.64ms
iter 121570: loss 6.9814, time 121.76ms
iter 121580: loss 6.3128, time 121.84ms
iter 121590: loss 7.3594, time 122.12ms
iter 121600: loss 7.5557, time 121.92ms
iter 121610: loss 7.0870, time 121.17ms
iter 121620: loss 8.4915, time 121.78ms
iter 121630: loss 7.2424, time 121.68ms
iter 121640: loss 7.9142, time 121.82ms
iter 121650: loss 7.5327, time 121.81ms
iter 121660: loss 7.4262, time 121.73ms
iter 121670: loss 7.1926, time 121.80ms
iter 121680: loss 6.1620, time 121.92ms
iter 121690: loss 7.9086, time 121.66ms
iter 121700: loss 7.4688, time 121.79ms
iter 121710: loss 7.5359, time 121.76ms
iter 121720: loss 6.8384, time 122.04ms
iter 121730: loss 6.9332, time 121.82ms
iter 121740: loss 7.2919, time 121.90ms
step 121750: train loss 6.3145, val loss 6.2668
saving checkpoint to out-shakespeare-char
iter 121750: loss 7.7253, time 2896.44ms
iter 121760: loss 6.7523, time 121.87ms
iter 121770: loss 7.7544, time 122.66ms
iter 121780: loss 7.4789, time 122.35ms
iter 121790: loss 7.5967, time 121.83ms
iter 121800: loss 7.2932, time 121.69ms
iter 121810: loss 7.7097, time 121.78ms
iter 121820: loss 7.3425, time 122.78ms
iter 121830: loss 6.7071, time 121.77ms
iter 121840: loss 7.3806, time 121.95ms
iter 121850: loss 7.3110, time 121.90ms
iter 121860: loss 6.3669, time 124.89ms
iter 121870: loss 7.4971, time 122.35ms
iter 121880: loss 8.0241, time 124.60ms
iter 121890: loss 7.4577, time 120.90ms
iter 121900: loss 5.9302, time 124.75ms
iter 121910: loss 7.8082, time 121.87ms
iter 121920: loss 7.3061, time 125.16ms
iter 121930: loss 6.4347, time 121.67ms
iter 121940: loss 7.3998, time 124.66ms
iter 121950: loss 7.2563, time 124.86ms
iter 121960: loss 6.5467, time 128.40ms
iter 121970: loss 6.9423, time 125.61ms
iter 121980: loss 7.2081, time 125.03ms
iter 121990: loss 7.2407, time 125.54ms
step 122000: train loss 6.2510, val loss 6.2255
saving checkpoint to out-shakespeare-char
iter 122000: loss 7.0219, time 2869.28ms
iter 122010: loss 7.0915, time 126.18ms
iter 122020: loss 7.6034, time 125.81ms
iter 122030: loss 7.0930, time 125.82ms
iter 122040: loss 7.6320, time 124.88ms
iter 122050: loss 6.8775, time 125.34ms
iter 122060: loss 7.3282, time 125.25ms
iter 122070: loss 7.1618, time 125.34ms
iter 122080: loss 7.0602, time 124.80ms
iter 122090: loss 6.5227, time 124.96ms
iter 122100: loss 7.4893, time 125.34ms
iter 122110: loss 7.0470, time 125.45ms
iter 122120: loss 7.4413, time 128.21ms
iter 122130: loss 7.0264, time 124.20ms
iter 122140: loss 7.8085, time 125.04ms
iter 122150: loss 7.4488, time 124.76ms
iter 122160: loss 7.7041, time 124.63ms
iter 122170: loss 7.7896, time 125.17ms
iter 122180: loss 8.0075, time 125.66ms
iter 122190: loss 6.8402, time 125.26ms
iter 122200: loss 7.3248, time 125.13ms
iter 122210: loss 6.7347, time 126.43ms
iter 122220: loss 7.4860, time 126.34ms
iter 122230: loss 7.7380, time 127.71ms
iter 122240: loss 7.4967, time 124.81ms
step 122250: train loss 6.2337, val loss 6.2533
saving checkpoint to out-shakespeare-char
iter 122250: loss 7.4158, time 2900.66ms
iter 122260: loss 6.5672, time 121.46ms
iter 122270: loss 7.8432, time 121.95ms
iter 122280: loss 6.5004, time 121.08ms
iter 122290: loss 6.8167, time 126.24ms
iter 122300: loss 7.1463, time 125.15ms
iter 122310: loss 7.7447, time 125.32ms
iter 122320: loss 8.0703, time 125.37ms
iter 122330: loss 6.6879, time 125.40ms
iter 122340: loss 7.7427, time 128.39ms
iter 122350: loss 7.7805, time 125.10ms
iter 122360: loss 7.1851, time 125.82ms
iter 122370: loss 7.3185, time 126.20ms
iter 122380: loss 7.4824, time 125.64ms
iter 122390: loss 7.1099, time 126.04ms
iter 122400: loss 7.6850, time 125.45ms
iter 122410: loss 7.2111, time 125.49ms
iter 122420: loss 7.4469, time 124.50ms
iter 122430: loss 6.9819, time 125.17ms
iter 122440: loss 7.6652, time 125.29ms
iter 122450: loss 7.0837, time 128.76ms
iter 122460: loss 7.6124, time 124.87ms
iter 122470: loss 7.9395, time 124.88ms
iter 122480: loss 7.7551, time 125.41ms
iter 122490: loss 7.2272, time 125.44ms
step 122500: train loss 6.2962, val loss 6.2096
saving checkpoint to out-shakespeare-char
iter 122500: loss 6.8543, time 2873.36ms
iter 122510: loss 7.7563, time 125.47ms
iter 122520: loss 7.6834, time 125.24ms
iter 122530: loss 7.0033, time 125.11ms
iter 122540: loss 7.7469, time 125.09ms
iter 122550: loss 7.5326, time 125.25ms
iter 122560: loss 7.0370, time 128.34ms
iter 122570: loss 7.6806, time 124.51ms
iter 122580: loss 7.3881, time 125.17ms
iter 122590: loss 7.5950, time 125.07ms
iter 122600: loss 7.0694, time 125.12ms
iter 122610: loss 6.9723, time 125.08ms
iter 122620: loss 7.4338, time 125.23ms
iter 122630: loss 7.4544, time 125.13ms
iter 122640: loss 6.9628, time 125.19ms
iter 122650: loss 6.8960, time 125.11ms
iter 122660: loss 7.1744, time 125.08ms
iter 122670: loss 7.6564, time 128.37ms
iter 122680: loss 7.3699, time 125.16ms
iter 122690: loss 6.9823, time 125.42ms
iter 122700: loss 6.6431, time 124.91ms
iter 122710: loss 7.1463, time 125.32ms
iter 122720: loss 7.4274, time 125.39ms
iter 122730: loss 7.0473, time 125.67ms
iter 122740: loss 7.8763, time 124.74ms
step 122750: train loss 6.2232, val loss 6.1924
saving checkpoint to out-shakespeare-char
iter 122750: loss 7.0611, time 2899.04ms
iter 122760: loss 7.7179, time 125.27ms
iter 122770: loss 7.8765, time 128.35ms
iter 122780: loss 7.8583, time 125.02ms
iter 122790: loss 7.0897, time 125.46ms
iter 122800: loss 7.8918, time 125.58ms
iter 122810: loss 6.9326, time 125.48ms
iter 122820: loss 6.0603, time 125.21ms
iter 122830: loss 7.3346, time 125.45ms
iter 122840: loss 6.2327, time 125.57ms
iter 122850: loss 7.8171, time 129.46ms
iter 122860: loss 7.0481, time 125.72ms
iter 122870: loss 6.9001, time 125.67ms
iter 122880: loss 7.5812, time 125.92ms
iter 122890: loss 7.5945, time 126.17ms
iter 122900: loss 7.5397, time 125.77ms
iter 122910: loss 6.9845, time 125.83ms
iter 122920: loss 6.5892, time 125.34ms
iter 122930: loss 7.4353, time 125.91ms
iter 122940: loss 7.1909, time 125.93ms
iter 122950: loss 6.9519, time 125.62ms
iter 122960: loss 7.4452, time 128.41ms
iter 122970: loss 7.2084, time 125.43ms
iter 122980: loss 7.5343, time 125.85ms
iter 122990: loss 7.5234, time 126.27ms
step 123000: train loss 6.2591, val loss 6.2276
saving checkpoint to out-shakespeare-char
iter 123000: loss 7.7206, time 2899.49ms
iter 123010: loss 7.7644, time 125.96ms
iter 123020: loss 7.0596, time 125.85ms
iter 123030: loss 7.6499, time 125.54ms
iter 123040: loss 7.8750, time 125.28ms
iter 123050: loss 7.1306, time 125.56ms
iter 123060: loss 7.6495, time 125.42ms
iter 123070: loss 6.9124, time 128.18ms
iter 123080: loss 7.6812, time 126.64ms
iter 123090: loss 7.7660, time 125.41ms
iter 123100: loss 7.9076, time 126.03ms
iter 123110: loss 6.9991, time 125.90ms
iter 123120: loss 7.7531, time 125.58ms
iter 123130: loss 8.0080, time 125.37ms
iter 123140: loss 7.0785, time 125.34ms
iter 123150: loss 7.4959, time 125.61ms
iter 123160: loss 7.4782, time 125.47ms
iter 123170: loss 7.3680, time 125.25ms
iter 123180: loss 6.9148, time 128.14ms
iter 123190: loss 7.0953, time 125.19ms
iter 123200: loss 7.4507, time 125.65ms
iter 123210: loss 7.0706, time 125.56ms
iter 123220: loss 7.7571, time 125.07ms
iter 123230: loss 6.4747, time 124.99ms
iter 123240: loss 7.6037, time 125.36ms
step 123250: train loss 6.2124, val loss 6.2334
saving checkpoint to out-shakespeare-char
iter 123250: loss 7.4255, time 2898.54ms
iter 123260: loss 7.7026, time 125.67ms
iter 123270: loss 6.6187, time 125.54ms
iter 123280: loss 7.6558, time 125.46ms
iter 123290: loss 7.7756, time 125.30ms
iter 123300: loss 7.3473, time 124.54ms
iter 123310: loss 7.5638, time 125.43ms
iter 123320: loss 7.5864, time 128.22ms
iter 123330: loss 7.1819, time 125.45ms
iter 123340: loss 7.0134, time 125.34ms
iter 123350: loss 6.9345, time 125.60ms
iter 123360: loss 7.5866, time 125.47ms
iter 123370: loss 7.5498, time 125.73ms
iter 123380: loss 7.4847, time 125.79ms
iter 123390: loss 7.0073, time 125.48ms
iter 123400: loss 7.4473, time 124.48ms
iter 123410: loss 7.3993, time 125.69ms
iter 123420: loss 8.1912, time 125.79ms
iter 123430: loss 8.4178, time 128.16ms
iter 123440: loss 8.1958, time 125.69ms
iter 123450: loss 6.9255, time 125.53ms
iter 123460: loss 7.5649, time 126.03ms
iter 123470: loss 6.9719, time 129.47ms
iter 123480: loss 7.1206, time 125.48ms
iter 123490: loss 7.6855, time 125.82ms
step 123500: train loss 6.2589, val loss 6.2469
saving checkpoint to out-shakespeare-char
iter 123500: loss 7.3228, time 2883.12ms
iter 123510: loss 7.2709, time 125.87ms
iter 123520: loss 7.1833, time 125.27ms
iter 123530: loss 6.5443, time 128.06ms
iter 123540: loss 6.7600, time 121.39ms
iter 123550: loss 7.9351, time 122.55ms
iter 123560: loss 7.0285, time 120.84ms
iter 123570: loss 6.9056, time 122.43ms
iter 123580: loss 8.3263, time 121.75ms
iter 123590: loss 6.7343, time 122.64ms
iter 123600: loss 7.6111, time 121.60ms
iter 123610: loss 8.0365, time 123.02ms
iter 123620: loss 7.2975, time 121.71ms
iter 123630: loss 7.8814, time 123.67ms
iter 123640: loss 7.1729, time 121.56ms
iter 123650: loss 7.0107, time 123.04ms
iter 123660: loss 7.1276, time 121.44ms
iter 123670: loss 7.2238, time 122.45ms
iter 123680: loss 7.0338, time 121.61ms
iter 123690: loss 7.3999, time 122.60ms
iter 123700: loss 8.0735, time 121.58ms
iter 123710: loss 7.3309, time 122.60ms
iter 123720: loss 6.8980, time 121.56ms
iter 123730: loss 7.0790, time 122.86ms
iter 123740: loss 7.3853, time 121.50ms
step 123750: train loss 6.1928, val loss 6.2630
saving checkpoint to out-shakespeare-char
iter 123750: loss 6.9770, time 2882.14ms
iter 123760: loss 7.2349, time 121.45ms
iter 123770: loss 7.3314, time 121.84ms
iter 123780: loss 6.6021, time 121.27ms
iter 123790: loss 6.9448, time 121.99ms
iter 123800: loss 8.0924, time 121.95ms
iter 123810: loss 6.9156, time 122.07ms
iter 123820: loss 7.6336, time 121.77ms
iter 123830: loss 7.4247, time 122.15ms
iter 123840: loss 6.6543, time 121.82ms
iter 123850: loss 6.9470, time 122.01ms
iter 123860: loss 6.8476, time 121.93ms
iter 123870: loss 7.5358, time 122.28ms
iter 123880: loss 7.0217, time 121.86ms
iter 123890: loss 7.8663, time 121.65ms
iter 123900: loss 7.7955, time 121.69ms
iter 123910: loss 7.4027, time 121.63ms
iter 123920: loss 6.9862, time 121.58ms
iter 123930: loss 7.0659, time 121.60ms
iter 123940: loss 6.8793, time 121.47ms
